,COUNTER_MEMS,INTERPOLATED_MEMS,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY,MAGZ,img,round
2927,27,0,0.475071,0.364075,-0.630493,0.494202,0.943475,-0.283238,-0.058113,-33.122448,-7.821522,75.855766,Tumor 1,0
2928,28,0,0.475246,0.363953,-0.630432,0.494202,0.943475,-0.283238,-0.058113,-33.174183,-7.8271,75.789841,Tumor 1,0
2929,29,0,0.475199,0.364014,-0.630432,0.494202,0.942498,-0.265657,-0.057624,-33.042755,-7.749951,75.688103,Tumor 1,0
2930,30,0,0.474969,0.363831,-0.630615,0.494324,0.930778,-0.278843,-0.060554,-32.951298,-7.74746,75.695694,Tumor 1,0
2931,31,0,0.474783,0.364014,-0.630554,0.494446,0.934684,-0.279819,-0.057136,-32.945549,-7.735443,75.848518,Tumor 1,0
2932,0,0,0.474579,0.364197,-0.630554,0.494507,0.934684,-0.279819,-0.057136,-32.940895,-7.675709,75.938965,Tumor 1,0
2933,1,0,0.474566,0.364319,-0.630493,0.494507,0.944451,-0.266634,-0.057136,-32.822124,-7.567324,75.985558,Tumor 1,0
2934,2,0,0.474455,0.364441,-0.630554,0.494446,0.944451,-0.266634,-0.057136,-32.939255,-7.599533,75.819969,Tumor 1,0
2935,3,0,0.474506,0.364563,-0.630493,0.494385,0.933219,-0.279819,-0.073739,-32.670795,-7.602288,75.93084,Tumor 1,0
2936,4,0,0.474621,0.364624,-0.630371,0.494385,0.933219,-0.279819,-0.073739,-32.470013,-7.671186,75.870651,Tumor 1,0
2937,5,0,0.474634,0.364502,-0.630432,0.494385,0.94201,-0.270052,-0.065438,-32.569042,-7.765328,75.990227,Tumor 1,0
2938,6,0,0.474664,0.36438,-0.630432,0.494446,0.94201,-0.270052,-0.065438,-32.649258,-7.758249,76.037086,Tumor 1,0
2939,7,0,0.474792,0.364319,-0.630371,0.494446,0.94201,-0.270052,-0.065438,-32.609234,-7.707515,76.075035,Tumor 1,0
2940,8,0,0.47492,0.364258,-0.63031,0.494446,0.950311,-0.265657,-0.059089,-32.643478,-7.733087,76.122444,Tumor 1,0
2941,9,0,0.474967,0.364197,-0.63031,0.494446,0.950311,-0.265657,-0.059089,-32.686218,-7.738801,76.055847,Tumor 1,0
2942,10,0,0.475205,0.364075,-0.630249,0.494385,0.949823,-0.286168,-0.066414,-32.670837,-7.643428,75.968575,Tumor 1,0
2943,11,0,0.47517,0.364014,-0.63031,0.494385,0.949823,-0.286168,-0.066414,-32.625046,-7.446177,75.742874,Tumor 1,0
2944,12,0,0.475154,0.363953,-0.63031,0.494446,0.947381,-0.267122,-0.048346,-32.721287,-7.219737,75.71006,Tumor 1,0
2945,13,0,0.474851,0.364136,-0.630432,0.494446,0.947381,-0.267122,-0.048346,-32.542576,-7.652987,75.651817,Tumor 1,0
2946,14,0,0.47455,0.364258,-0.630493,0.494568,0.934196,-0.274448,-0.065438,-32.514484,-7.920586,75.771309,Tumor 1,0
2947,15,0,0.474473,0.36438,-0.630432,0.494629,0.934196,-0.274448,-0.065438,-32.618401,-7.885674,75.921425,Tumor 1,0
2948,16,0,0.474392,0.36438,-0.630493,0.494629,0.938591,-0.272006,-0.065926,-32.785904,-7.94073,76.009689,Tumor 1,0
2949,17,0,0.474294,0.364319,-0.630554,0.49469,0.938591,-0.272006,-0.065926,-33.008247,-7.735324,75.986183,Tumor 1,0
2950,18,0,0.474184,0.36438,-0.630554,0.494751,0.949335,-0.276889,-0.057136,-32.923347,-7.802279,76.087135,Tumor 1,0
2951,19,0,0.474358,0.364319,-0.630554,0.494629,0.949335,-0.276889,-0.057136,-32.804577,-7.67318,76.168915,Tumor 1,0
2952,20,0,0.474434,0.364197,-0.630615,0.494568,0.936638,-0.266146,-0.070321,-32.91671,-7.698609,76.243492,Tumor 1,0
2953,21,0,0.474515,0.364197,-0.630554,0.494568,0.936638,-0.266146,-0.070321,-32.832535,-7.460873,75.970558,Tumor 1,0
2954,22,0,0.474545,0.364075,-0.630554,0.494629,0.951288,-0.283238,-0.060554,-32.81102,-7.589974,76.021156,Tumor 1,0
2955,23,0,0.474562,0.364136,-0.630554,0.494568,0.951288,-0.283238,-0.060554,-32.883591,-7.634546,76.032135,Tumor 1,0
2956,24,0,0.474643,0.364136,-0.630493,0.494568,0.940544,-0.272494,-0.060554,-32.837376,-7.713982,75.979362,Tumor 1,0
2957,25,0,0.474486,0.364258,-0.630493,0.494629,0.940544,-0.272494,-0.060554,-32.821609,-7.868325,75.884949,Tumor 1,0
2958,26,0,0.474427,0.36438,-0.630371,0.494751,0.940544,-0.272494,-0.060554,-32.793835,-8.008344,75.823479,Tumor 1,0
2959,27,0,0.474363,0.364441,-0.630432,0.49469,0.944451,-0.276401,-0.062508,-32.771339,-8.088425,75.857018,Tumor 1,0
2960,28,0,0.474234,0.364563,-0.630554,0.494568,0.944451,-0.276401,-0.062508,-32.648121,-8.168291,75.794182,Tumor 1,0
2961,29,0,0.474191,0.364807,-0.630493,0.494507,0.954706,-0.275424,-0.064461,-32.581642,-8.049649,75.576622,Tumor 1,0
2962,30,0,0.474259,0.364929,-0.630371,0.494507,0.954706,-0.275424,-0.064461,-32.602798,-7.953549,75.708733,Tumor 1,0
2963,31,0,0.474229,0.365051,-0.630371,0.494446,0.926871,-0.276401,-0.060066,-32.836601,-8.125708,75.799072,Tumor 1,0
2964,0,0,0.474472,0.365112,-0.630249,0.494324,0.926871,-0.276401,-0.060066,-32.805981,-8.133491,75.798912,Tumor 1,0
2965,1,0,0.474476,0.365234,-0.630127,0.494385,0.940056,-0.260774,-0.065438,-32.81451,-8.139793,75.932121,Tumor 1,0
2966,2,0,0.474506,0.365173,-0.630188,0.494324,0.94201,-0.277866,-0.052741,-33.034752,-7.958233,76.015015,Tumor 1,0
2967,3,0,0.474749,0.365173,-0.630005,0.494324,0.936149,-0.275424,-0.050299,-32.881481,-7.737835,76.093834,Tumor 1,0
2968,4,0,0.474953,0.36499,-0.630005,0.494263,0.936149,-0.275424,-0.050299,-32.742336,-7.664313,76.112671,Tumor 1,0
2969,5,0,0.475028,0.364929,-0.630127,0.49408,0.95373,-0.262727,-0.063973,-32.691292,-7.903094,76.181259,Tumor 1,0
2970,6,0,0.47496,0.364807,-0.630249,0.49408,0.95373,-0.262727,-0.063973,-32.579945,-7.738173,75.950157,Tumor 1,0
2971,7,0,0.47485,0.364868,-0.630249,0.494141,0.95666,-0.282749,-0.057624,-32.669758,-7.869586,75.834625,Tumor 1,0
2972,8,0,0.474658,0.364929,-0.63031,0.494202,0.95666,-0.282749,-0.057624,-32.852501,-7.791032,75.834381,Tumor 1,0
2973,9,0,0.474611,0.36499,-0.63031,0.494202,0.949335,-0.265657,-0.071298,-32.957195,-7.724069,75.999184,Tumor 1,0
2974,10,0,0.474548,0.36499,-0.63031,0.494263,0.949335,-0.265657,-0.071298,-32.951992,-7.729829,76.192673,Tumor 1,0
2975,11,0,0.474576,0.36499,-0.630432,0.49408,0.960566,-0.265657,-0.061531,-32.919449,-7.984495,75.89106,Tumor 1,0
2976,12,0,0.47467,0.364868,-0.630432,0.49408,0.942986,-0.268099,-0.056648,-32.779755,-8.029108,75.621758,Tumor 1,0
2977,13,0,0.474666,0.364685,-0.630493,0.494141,0.937126,-0.278843,-0.063973,-32.799934,-8.13191,75.58696,Tumor 1,0
2978,14,0,0.474744,0.364502,-0.630493,0.494202,0.937126,-0.278843,-0.063973,-32.906281,-8.275181,75.693771,Tumor 1,0
2979,15,0,0.474803,0.364319,-0.630554,0.494202,0.941521,-0.261262,-0.064461,-32.825752,-8.39123,75.863625,Tumor 1,0
2980,16,0,0.474973,0.364014,-0.630554,0.494263,0.941521,-0.261262,-0.064461,-32.760525,-8.440229,76.001198,Tumor 1,0
2981,17,0,0.475054,0.364075,-0.630554,0.494141,0.944451,-0.274448,-0.058113,-32.691025,-8.413253,75.962639,Tumor 1,0
2982,18,0,0.474833,0.364197,-0.630554,0.494263,0.944451,-0.274448,-0.058113,-32.799732,-8.256401,75.826401,Tumor 1,0
2983,19,0,0.47474,0.364258,-0.630493,0.494385,0.931754,-0.286656,-0.058601,-32.987782,-8.112685,75.816055,Tumor 1,0
2984,20,0,0.474711,0.364319,-0.630432,0.494446,0.931754,-0.286656,-0.058601,-32.990105,-7.996275,75.882668,Tumor 1,0
2985,21,0,0.474711,0.364319,-0.630432,0.494446,0.945428,-0.279819,-0.057624,-33.075317,-7.985316,75.903297,Tumor 1,0
2986,22,0,0.474762,0.364441,-0.630371,0.494385,0.945428,-0.279819,-0.057624,-33.144341,-7.976439,75.920006,Tumor 1,0
2987,23,0,0.474767,0.364563,-0.630249,0.494446,0.945428,-0.263704,-0.057136,-33.118584,-7.887582,75.935204,Tumor 1,0
2988,24,0,0.474848,0.364563,-0.630188,0.494446,0.945428,-0.263704,-0.057136,-33.097717,-7.815609,75.947517,Tumor 1,0
2989,25,0,0.474924,0.364441,-0.630249,0.494385,0.943963,-0.269076,-0.064461,-33.05582,-7.948976,75.924156,Tumor 1,0
2990,26,0,0.475052,0.36438,-0.630188,0.494385,0.943963,-0.269076,-0.064461,-33.12188,-7.990337,76.221901,Tumor 1,0
2991,27,0,0.475167,0.364441,-0.630066,0.494385,0.949823,-0.265657,-0.059578,-32.93539,-8.350507,76.164734,Tumor 1,0
2992,28,0,0.475277,0.36438,-0.630066,0.494324,0.949823,-0.265657,-0.059578,-33.037666,-8.25391,76.036774,Tumor 1,0
2993,29,0,0.475341,0.364319,-0.630005,0.494385,0.946893,-0.259797,-0.064461,-33.048843,-8.112334,76.091454,Tumor 1,0
2994,30,0,0.475324,0.364319,-0.630066,0.494324,0.946893,-0.259797,-0.064461,-32.914562,-7.937657,76.275742,Tumor 1,0
2995,31,0,0.475417,0.364197,-0.630066,0.494324,0.946893,-0.259797,-0.064461,-32.865795,-7.931169,76.515015,Tumor 1,0
2996,0,0,0.475256,0.364197,-0.630188,0.494324,0.952753,-0.267122,-0.067879,-32.84296,-7.825913,76.592163,Tumor 1,0
2997,1,0,0.475081,0.364319,-0.630249,0.494324,0.952753,-0.267122,-0.067879,-32.764465,-7.755657,76.519653,Tumor 1,0
2998,2,0,0.474953,0.36438,-0.63031,0.494324,0.939079,-0.273471,-0.058601,-32.950882,-7.648748,76.377586,Tumor 1,0
2999,3,0,0.474872,0.36438,-0.630371,0.494324,0.939079,-0.273471,-0.058601,-33.086884,-7.472153,76.292511,Tumor 1,0
3000,4,0,0.474918,0.36438,-0.630432,0.494202,0.948358,-0.271518,-0.050299,-33.047043,-7.445777,76.090271,Tumor 1,0
3001,5,0,0.474836,0.364441,-0.630554,0.49408,0.948358,-0.271518,-0.050299,-33.11977,-7.457746,76.093117,Tumor 1,0
3002,6,0,0.474836,0.364441,-0.630554,0.49408,0.938103,-0.273959,-0.062508,-33.078682,-7.450775,76.028755,Tumor 1,0
3003,7,0,0.474836,0.364441,-0.630554,0.49408,0.946405,-0.262239,-0.062508,-33.017063,-7.531794,75.84996,Tumor 1,0
3004,8,0,0.474982,0.36438,-0.630432,0.494141,0.939079,-0.270052,-0.060554,-32.933823,-7.54242,75.785133,Tumor 1,0
3005,9,0,0.475135,0.364075,-0.630493,0.494141,0.939079,-0.270052,-0.060554,-32.776398,-7.776027,75.912628,Tumor 1,0
3006,10,0,0.475257,0.363953,-0.630615,0.493958,0.930778,-0.263704,-0.062508,-32.745548,-7.588582,75.815895,Tumor 1,0
3007,11,0,0.475227,0.364014,-0.630554,0.494019,0.930778,-0.263704,-0.062508,-32.850559,-7.681751,75.754204,Tumor 1,0
3008,12,0,0.475058,0.364258,-0.630493,0.49408,0.947381,-0.262239,-0.062996,-32.785622,-7.723885,75.85424,Tumor 1,0
3009,13,0,0.475045,0.36438,-0.630432,0.49408,0.947381,-0.262239,-0.062996,-32.788017,-7.793014,75.833603,Tumor 1,0
3010,14,0,0.475202,0.364258,-0.630432,0.494019,0.931754,-0.272006,-0.062019,-32.773296,-7.732341,75.866882,Tumor 1,0
3011,15,0,0.475219,0.364319,-0.630432,0.493958,0.931754,-0.272006,-0.062019,-33.033035,-7.67153,75.952179,Tumor 1,0
3012,16,0,0.475253,0.36438,-0.630371,0.493958,0.928336,-0.272983,-0.062996,-32.913425,-7.763939,76.087929,Tumor 1,0
3013,17,0,0.475172,0.36438,-0.630432,0.493958,0.937126,-0.275424,-0.064949,-32.889874,-8.01879,76.124557,Tumor 1,0
3014,18,0,0.475096,0.364502,-0.630371,0.494019,0.949823,-0.274448,-0.067391,-33.0858,-7.948554,75.957558,Tumor 1,0
3015,19,0,0.475224,0.364441,-0.63031,0.494019,0.949823,-0.274448,-0.067391,-33.079498,-7.831662,75.882286,Tumor 1,0
3016,20,0,0.475509,0.364258,-0.630249,0.493958,0.94201,-0.272983,-0.062508,-33.024391,-7.670313,75.921318,Tumor 1,0
3017,21,0,0.475526,0.364258,-0.630188,0.494019,0.94201,-0.272983,-0.062508,-33.114758,-7.846287,75.671272,Tumor 1,0
3018,22,0,0.475585,0.364075,-0.630249,0.494019,0.94201,-0.270541,-0.065438,-32.911285,-7.988825,75.542061,Tumor 1,0
3019,23,0,0.475534,0.364014,-0.630371,0.493958,0.94201,-0.270541,-0.065438,-32.796474,-7.880949,75.529068,Tumor 1,0
3020,24,0,0.475563,0.363953,-0.630432,0.493896,0.948846,-0.265657,-0.058601,-32.870144,-7.843568,75.385216,Tumor 1,0
3021,25,0,0.475469,0.364075,-0.630432,0.493896,0.948846,-0.265657,-0.058601,-32.478149,-7.794957,75.562019,Tumor 1,0
3022,26,0,0.475563,0.363953,-0.630432,0.493896,0.963008,-0.273959,-0.054206,-32.210636,-7.805582,75.755241,Tumor 1,0
3023,27,0,0.475135,0.364075,-0.630493,0.494141,0.963008,-0.273959,-0.054206,-32.235615,-7.822521,75.786743,Tumor 1,0
3024,28,0,0.475003,0.363953,-0.630615,0.494202,0.938103,-0.267122,-0.062996,-32.35918,-7.849576,75.775597,Tumor 1,0
3025,29,0,0.474956,0.364014,-0.630615,0.494202,0.938103,-0.267122,-0.062996,-32.342606,-7.82149,75.733231,Tumor 1,0
3026,30,0,0.47487,0.363892,-0.630798,0.494141,0.944451,-0.284703,-0.069833,-32.405842,-7.912073,75.708916,Tumor 1,0
3027,31,0,0.47479,0.363831,-0.630798,0.494263,0.944451,-0.284703,-0.069833,-32.397064,-7.925446,75.749222,Tumor 1,0
3028,0,0,0.474726,0.363831,-0.630798,0.494324,0.946893,-0.267611,-0.050787,-32.464958,-7.711278,75.511871,Tumor 1,0
3029,1,0,0.474836,0.36377,-0.630798,0.494263,0.946893,-0.267611,-0.050787,-32.519947,-7.537802,75.319618,Tumor 1,0
3030,2,0,0.474878,0.363586,-0.63092,0.494202,0.941521,-0.276889,-0.055183,-32.494492,-7.733953,75.372223,Tumor 1,0
3031,3,0,0.474802,0.363708,-0.630859,0.494263,0.941521,-0.276889,-0.055183,-32.67387,-7.809502,75.414833,Tumor 1,0
3032,4,0,0.474954,0.363464,-0.630981,0.494141,0.941521,-0.276889,-0.055183,-32.744167,-7.825696,75.494347,Tumor 1,0
3033,5,0,0.474721,0.363708,-0.63092,0.494263,0.932243,-0.261751,-0.055671,-32.784443,-7.855481,75.492088,Tumor 1,0
3034,6,0,0.474535,0.363892,-0.630859,0.494385,0.932243,-0.261751,-0.055671,-32.877068,-7.864606,75.43026,Tumor 1,0
3035,7,0,0.474454,0.363831,-0.630859,0.494507,0.949335,-0.278354,-0.057136,-33.068756,-7.838664,75.430176,Tumor 1,0
3036,8,0,0.474355,0.363831,-0.630981,0.494446,0.949335,-0.278354,-0.057136,-33.134026,-7.922651,75.445107,Tumor 1,0
3037,9,0,0.474325,0.363953,-0.630981,0.494385,0.938591,-0.269076,-0.063484,-33.003563,-8.224014,75.473869,Tumor 1,0
3038,10,0,0.474325,0.363953,-0.630981,0.494385,0.938591,-0.269076,-0.063484,-32.987885,-8.198118,75.48217,Tumor 1,0
3039,11,0,0.474372,0.363892,-0.630981,0.494385,0.952265,-0.263704,-0.048346,-32.941853,-7.960476,75.438889,Tumor 1,0
3040,12,0,0.4745,0.363831,-0.63092,0.494385,0.952265,-0.263704,-0.048346,-32.769569,-7.872985,75.538834,Tumor 1,0
3041,13,0,0.474628,0.36377,-0.630859,0.494385,0.946405,-0.273471,-0.062019,-32.663349,-7.852118,75.586456,Tumor 1,0
3042,14,0,0.474646,0.36377,-0.630798,0.494446,0.946405,-0.273471,-0.062019,-32.712315,-7.850216,75.64003,Tumor 1,0
3043,15,0,0.474553,0.363831,-0.630737,0.494568,0.948358,-0.270052,-0.059089,-32.675308,-7.850341,75.723427,Tumor 1,0
3044,16,0,0.474548,0.363647,-0.630798,0.494629,0.948358,-0.270052,-0.059089,-32.630333,-7.910443,75.745972,Tumor 1,0
3045,17,0,0.47448,0.363525,-0.63092,0.494629,0.955683,-0.265169,-0.055671,-32.600571,-7.935792,75.950905,Tumor 1,0
3046,18,0,0.474236,0.363525,-0.631104,0.494629,0.955683,-0.265169,-0.055671,-32.53146,-7.851325,76.146896,Tumor 1,0
3047,19,0,0.474066,0.36377,-0.631042,0.49469,0.940544,-0.269076,-0.064461,-32.565483,-7.992907,76.05899,Tumor 1,0
3048,20,0,0.473973,0.363892,-0.631042,0.49469,0.940544,-0.269076,-0.064461,-32.59304,-8.107588,75.987778,Tumor 1,0
3049,21,0,0.473734,0.364014,-0.631104,0.494751,0.931266,-0.280308,-0.071786,-32.547031,-8.060479,75.881767,Tumor 1,0
3050,22,0,0.473734,0.364014,-0.631104,0.494751,0.951288,-0.273471,-0.061531,-32.613094,-7.955655,75.862564,Tumor 1,0
3051,23,0,0.473606,0.364075,-0.631165,0.494751,0.94494,-0.274448,-0.058601,-32.563274,-7.967414,75.950348,Tumor 1,0
3052,24,0,0.473669,0.364075,-0.631165,0.49469,0.94494,-0.274448,-0.058601,-32.522919,-7.976939,76.021446,Tumor 1,0
3053,25,0,0.473541,0.364136,-0.631226,0.49469,0.9508,-0.268587,-0.051276,-32.408562,-7.99132,75.835709,Tumor 1,0
3054,26,0,0.473524,0.364075,-0.631226,0.494751,0.9508,-0.268587,-0.051276,-32.315937,-8.00297,75.685256,Tumor 1,0
3055,27,0,0.473793,0.363831,-0.631165,0.494751,0.942498,-0.281284,-0.069344,-32.290909,-7.949072,75.63839,Tumor 1,0
3056,28,0,0.473712,0.363831,-0.631226,0.494751,0.942498,-0.281284,-0.069344,-32.270638,-7.905415,75.600426,Tumor 1,0
3057,29,0,0.473683,0.363892,-0.631165,0.494812,0.942986,-0.263704,-0.063973,-32.369217,-7.726719,75.759682,Tumor 1,0
3058,30,0,0.473636,0.363892,-0.631104,0.494934,0.942986,-0.263704,-0.063973,-32.385731,-7.951976,75.805344,Tumor 1,0
3059,31,0,0.4737,0.363892,-0.631104,0.494873,0.95373,-0.263216,-0.049811,-32.467442,-7.909434,75.662323,Tumor 1,0
3060,0,0,0.473385,0.364136,-0.631104,0.494995,0.941033,-0.260774,-0.055671,-32.668629,-7.814975,75.741486,Tumor 1,0
3061,1,0,0.473419,0.364258,-0.631104,0.494873,0.943963,-0.268587,-0.065438,-32.65659,-7.963463,75.713936,Tumor 1,0
3062,2,0,0.47341,0.364563,-0.630981,0.494812,0.943963,-0.268587,-0.065438,-32.691837,-8.083738,75.916618,Tumor 1,0
3063,3,0,0.473414,0.364746,-0.63092,0.494751,0.943475,-0.281773,-0.068368,-32.728722,-8.176162,75.7808,Tumor 1,0
3064,4,0,0.473474,0.364563,-0.630981,0.494751,0.943475,-0.281773,-0.068368,-32.521931,-8.089357,75.845779,Tumor 1,0
3065,5,0,0.473644,0.36438,-0.631104,0.494568,0.928336,-0.279819,-0.057136,-32.672764,-8.000712,75.891747,Tumor 1,0
3066,6,0,0.473673,0.364319,-0.631165,0.494507,0.928336,-0.279819,-0.057136,-32.778271,-7.912244,75.878983,Tumor 1,0
3067,7,0,0.473721,0.364197,-0.631104,0.494629,0.937126,-0.268099,-0.048834,-32.725399,-7.865584,75.893639,Tumor 1,0
3068,8,0,0.473751,0.364075,-0.631104,0.49469,0.937126,-0.268099,-0.048834,-32.79924,-7.744457,76.038849,Tumor 1,0
3069,9,0,0.473845,0.363953,-0.631104,0.49469,0.937126,-0.268099,-0.048834,-32.919052,-7.616343,76.051468,Tumor 1,0
3070,10,0,0.473875,0.363831,-0.631104,0.494751,0.942498,-0.284214,-0.049811,-32.934433,-7.722571,76.073357,Tumor 1,0
3071,11,0,0.473839,0.363831,-0.631226,0.494629,0.942498,-0.284214,-0.049811,-32.973557,-7.790283,76.042755,Tumor 1,0
3072,12,0,0.473699,0.364014,-0.631226,0.494629,0.94787,-0.282749,-0.060554,-33.016914,-7.820129,76.137962,Tumor 1,0
3073,13,0,0.473464,0.364319,-0.631226,0.494629,0.94787,-0.282749,-0.060554,-33.172035,-7.634305,76.23008,Tumor 1,0
3074,14,0,0.473342,0.364441,-0.631104,0.494812,0.949335,-0.271029,-0.047857,-33.201015,-7.670454,76.284698,Tumor 1,0
3075,15,0,0.47344,0.364502,-0.631042,0.494751,0.949335,-0.271029,-0.047857,-33.224487,-7.699734,76.253944,Tumor 1,0
3076,16,0,0.473457,0.364563,-0.631042,0.49469,0.943963,-0.286656,-0.062508,-33.193501,-7.756784,75.995689,Tumor 1,0
3077,17,0,0.473632,0.364441,-0.630981,0.49469,0.943963,-0.286656,-0.062508,-33.168404,-7.922996,75.786514,Tumor 1,0
3078,18,0,0.473632,0.364441,-0.630981,0.49469,0.934196,-0.269076,-0.056159,-33.198074,-7.940959,75.683739,Tumor 1,0
3079,19,0,0.473743,0.364319,-0.63092,0.494751,0.934196,-0.269076,-0.056159,-33.222107,-7.955511,75.600494,Tumor 1,0
3080,20,0,0.474013,0.364014,-0.630798,0.494873,0.9508,-0.276401,-0.062019,-33.191574,-7.997297,75.633072,Tumor 1,0
3081,21,0,0.473973,0.363831,-0.630981,0.494812,0.9508,-0.276401,-0.062019,-33.16684,-8.031144,75.659454,Tumor 1,0
3082,22,0,0.474003,0.363708,-0.630981,0.494873,0.937614,-0.275913,-0.061531,-33.211807,-7.97356,75.774155,Tumor 1,0
3083,23,0,0.473799,0.363892,-0.630981,0.494934,0.937614,-0.275913,-0.061531,-33.24823,-7.926917,75.867065,Tumor 1,0
3084,24,0,0.473659,0.364014,-0.63092,0.495056,0.941521,-0.276889,-0.064949,-33.019402,-7.790802,75.870659,Tumor 1,0
3085,25,0,0.473676,0.364075,-0.63092,0.494995,0.941521,-0.276889,-0.064949,-32.834049,-7.68055,75.873566,Tumor 1,0
3086,26,0,0.473693,0.364136,-0.63092,0.494934,0.945916,-0.269564,-0.064949,-32.687244,-7.514579,75.867592,Tumor 1,0
3087,27,0,0.473629,0.364136,-0.63092,0.494995,0.945916,-0.269564,-0.064949,-32.568336,-7.380142,75.862747,Tumor 1,0
3088,28,0,0.473696,0.36438,-0.63092,0.494751,0.945916,-0.269564,-0.064949,-32.685352,-7.392915,75.842155,Tumor 1,0
3089,29,0,0.473731,0.364441,-0.630859,0.494751,0.950311,-0.273471,-0.059578,-32.773468,-7.578261,75.753815,Tumor 1,0
3090,30,0,0.473713,0.364441,-0.63092,0.49469,0.950311,-0.273471,-0.059578,-32.904842,-7.623392,75.817253,Tumor 1,0
3091,31,0,0.473747,0.364563,-0.63092,0.494568,0.940544,-0.276401,-0.066414,-33.026257,-7.53328,75.720314,Tumor 1,0
3092,0,0,0.4737,0.364624,-0.63092,0.494568,0.940544,-0.276401,-0.066414,-32.801266,-7.736957,75.668449,Tumor 1,0
3093,1,0,0.473763,0.364624,-0.63092,0.494507,0.940544,-0.271029,-0.065926,-32.740692,-7.751935,75.684776,Tumor 1,0
3094,2,0,0.474049,0.364441,-0.630859,0.494446,0.940544,-0.271029,-0.065926,-32.929962,-7.872401,75.569672,Tumor 1,0
3095,3,0,0.474142,0.36438,-0.63092,0.494324,0.938591,-0.270541,-0.062019,-32.936604,-7.741645,75.479767,Tumor 1,0
3096,4,0,0.474113,0.364441,-0.630859,0.494385,0.937126,-0.264681,-0.043951,-33.12698,-7.734066,75.618614,Tumor 1,0
3097,5,0,0.474095,0.364441,-0.63092,0.494324,0.94201,-0.263704,-0.066414,-33.052856,-7.75126,75.651077,Tumor 1,0
3098,6,0,0.474113,0.364441,-0.630859,0.494385,0.94201,-0.263704,-0.066414,-33.067814,-7.720187,75.707375,Tumor 1,0
3099,7,0,0.473908,0.364624,-0.630859,0.494446,0.948846,-0.273471,-0.064461,-33.006596,-7.568352,75.666306,Tumor 1,0
3100,8,0,0.473938,0.364563,-0.63092,0.494385,0.948846,-0.273471,-0.064461,-32.972008,-7.550365,75.753036,Tumor 1,0
3101,9,0,0.473763,0.364685,-0.630981,0.494385,0.935661,-0.277378,-0.060554,-33.043995,-7.435795,75.889961,Tumor 1,0
3102,10,0,0.473763,0.364685,-0.630981,0.494385,0.935661,-0.277378,-0.060554,-32.862301,-7.402994,75.98587,Tumor 1,0
3103,11,0,0.473489,0.364746,-0.631104,0.494446,0.948846,-0.275424,-0.066903,-32.730129,-7.446425,76.028557,Tumor 1,0
3104,12,0,0.473442,0.364807,-0.631104,0.494446,0.948846,-0.275424,-0.066903,-32.698074,-7.451604,76.033127,Tumor 1,0
3105,13,0,0.473728,0.364624,-0.631042,0.494385,0.936638,-0.263704,-0.063484,-32.75544,-7.2908,76.028503,Tumor 1,0
3106,14,0,0.473788,0.364441,-0.631104,0.494385,0.942986,-0.265657,-0.068856,-32.971905,-7.280548,76.191422,Tumor 1,0
3107,15,0,0.4738,0.364319,-0.631165,0.494385,0.946893,-0.275424,-0.059089,-33.16391,-7.43891,76.140053,Tumor 1,0
3108,16,0,0.473911,0.364258,-0.631165,0.494324,0.946893,-0.275424,-0.059089,-33.029434,-7.443851,75.975105,Tumor 1,0
3109,17,0,0.473851,0.364441,-0.631104,0.494324,0.94787,-0.277866,-0.065926,-32.887177,-7.531186,76.041504,Tumor 1,0
3110,18,0,0.473851,0.364441,-0.631104,0.494324,0.94787,-0.277866,-0.065926,-32.726944,-7.526927,76.020287,Tumor 1,0
